BEGIN,entropy,type_of_words,word
2949408.0,8.781000137329102,function,stati
2966607.0,8.64410400390625,function,loro
2988216.0,7.318049430847168,function,a
2989980.0,9.28436279296875,content,rubare
3008502.0,2.902463436126709,function,l'
3011148.0,5.6190505027771,content,anello
3042900.0,5.398723602294922,function,e
3047751.0,7.803530693054199,function,con
3054807.0,6.077120304107666,function,la
3059658.0,6.772200584411621,content,coscienza
3083031.0,5.135727882385254,content,sporca
3103317.0,5.146045684814453,function,che
3108609.0,7.988183498382568,content,avevano
3148740.0,8.301213264465332,function,le
3153591.0,7.446394443511963,content,occhiatacce
3188871.0,6.971526622772217,function,che
3194163.0,4.0909624099731445,content,rivolgeva
3219741.0,5.7892889976501465,function,loro
3231648.0,1.5084079504013062,content,Gàmbara
3258990.0,5.156323432922363,function,ogni
3266046.0,4.099416255950928,content,volta
3279717.0,3.868310451507568,function,che
3282804.0,4.763432025909424,content,entravano
3329550.0,7.966766357421875,function,per
3337929.0,9.147123336791992,content,darsi
3352482.0,7.060775279998779,content,aria
3364830.0,3.3055453300476074,function,d'
3366594.0,5.396907329559326,content,uomo
3377178.0,2.4670393466949463,function,d'
3378942.0,5.3451457023620605,content,autorità
3429216.0,5.335827827453613,content,parevano
3449061.0,8.495566368103027,function,loro
3473316.0,4.969666004180908,content,occhiate
3490956.0,5.961033344268799,function,di
3498012.0,6.882862567901611,content,sospetto
3561516.0,4.261300086975098,content,Cominciarono
3589299.0,3.4007010459899902,function,ad
3594150.0,8.214632987976074,content,aver
3605175.0,7.558924674987793,content,paura
3621492.0,2.302854537963867,function,d'
3623256.0,6.063370704650879,function,essere
3638250.0,7.004645347595215,content,scoperti
3669120.0,5.859920978546143,function,e
3670443.0,8.073763847351074,function,non
3673971.0,7.545796394348144,function,la
3681027.0,5.434574127197266,content,finivano
3700872.0,6.206753253936768,function,più
3709692.0,6.001708030700684,function,con
3715425.0,5.922780513763428,function,le
3721158.0,5.568474292755127,content,riverenze
3799656.0,2.939582109451294,content,Gàmbara
3830750.0,8.162003517150879,function,che
3833613.0,3.896063327789306,content,astrologo
3856986.0,6.1173906326293945,function,non
3863160.0,6.511232376098633,function,era
3874185.0,7.864863395690918,function,ma
3878154.0,7.153250694274902,content,contadino
3920931.0,7.972678184509277,function,e
3924018.0,8.283477783203125,function,perciò
3938130.0,5.270134449005127,content,malizioso
3992161.0,7.850000858306885,function,subito
4008703.0,8.108989715576172,function,aveva
4021479.0,8.332121849060059,content,pensato
4047057.0,4.541860580444336,function,che
4050585.0,7.3722991943359375,function,i
4054995.0,3.351757526397705,content,servi
4083660.0,6.089163303375244,function,dovessero
4105269.0,8.868172645568848,content,saperne
4125555.0,4.628078937530518,function,qualcosa
4165686.0,7.15854549407959,function,E
4172742.0,4.481899261474609,content,pensò
4188618.0,5.486276149749756,function,di
4193469.0,8.27455997467041,content,farli
4206258.0,6.522522449493408,content,cascare
4226711.0,6.372642517089844,function,in
4231395.0,7.892783164978027,function,un
4233600.0,5.43596887588501,content,inganno
4298868.0,7.158207416534424,function,Un
4308570.0,7.362598419189453,content,giorno
4336353.0,3.8093316555023193,function,all'
4346055.0,5.345037460327148,content,ora
4350081.0,5.589522361755371,function,in
4354434.0,2.650691509246826,function,cui
4362372.0,7.676111221313477,function,gli
4367664.0,8.546001434326172,content,portarono
4404267.0,5.586623668670654,function,il
4413087.0,6.134204864501953,content,pranzo
4436460.0,7.426127433776855,function,si
4445280.0,5.026999473571777,content,nascose
4464243.0,6.984231472015381,function,sotto
4479678.0,4.20224666595459,function,il
4484970.0,5.756092548370361,content,letto
4538772.0,6.98145866394043,content,Entrò
4552443.0,6.405720233917236,function,il
4558176.0,8.174104690551758,content,primo
4570083.0,9.144851684570312,function,dei
4578903.0,5.889033794403076,content,servi
4605363.0,4.692965507507324,function,e
4609332.0,7.224440097808838,function,non
4614624.0,8.531304359436035,content,vide
4629177.0,5.459848403930664,function,nessuno
4674600.0,7.218748569488525,function,Di
4680774.0,8.698131561279297,function,sotto
4690476.0,6.366543292999268,function,il
4694886.0,4.382472038269043,content,letto
4708998.0,1.981810212135315,content,Gàmbara
4726197.0,6.6289963722229,content,disse
4739868.0,5.348391056060791,content,forte
4769415.0,9.027580261230469,function,E
4772061.0,7.621302127838135,function,uno
4811751.0,7.228521347045898,function,il
4818807.0,8.141298294067383,content,servo
4831155.0,7.325814247131348,content,lasciò
4843062.0,5.300159454345703,function,il
4847031.0,7.799947261810303,content,piatto
4861143.0,5.748657703399658,function,e
4862708.0,7.016491413116455,function,si
4870845.0,8.248065948486328,content,ritirò
4885398.0,3.402388334274292,content,spaventato
4966101.0,6.437157154083252,content,Entrò
4979772.0,4.695056438446045,function,il
4983741.0,5.802342891693115,content,secondo
5005350.0,3.8007426261901855,content,servo
5039748.0,7.448691368103027,function,E
5045481.0,6.340982913970947,content,due
5081643.0,6.340742111206055,function,e
5082966.0,4.416050434112549,content,scappò
5103693.0,6.402603626251221,function,via
5110308.0,4.444517612457275,function,anche
5120010.0,4.872857570648193,function,lui
5176899.0,4.046532154083252,content,Entrò
5192334.0,3.5637800693511963,function,il
5199390.0,2.027678966522217,content,terzo
5237757.0,6.346944808959961,function,E
5245695.0,3.254027843475342,,tre
5304789.0,2.302769422531128,function,I
5309640.0,2.320695400238037,content,servi
5325075.0,7.254136085510254,function,si
5327721.0,4.982428550720215,content,consultarono
5379318.0,6.219045639038086,function,Ormai
5393871.0,7.710077285766602,function,siamo
5407983.0,6.198896884918213,content,scoperti
5471015.0,7.196618556976318,function,se
5476338.0,3.3723907470703125,function,l'
5478543.0,3.386394023895264,content,astrologo
5502798.0,6.228799819946289,function,ci
5505444.0,8.031097412109375,content,accusa
5520879.0,3.918826103210449,function,al
5528817.0,6.300257682800293,content,Re
5535873.0,6.417892456054688,function,siamo
5551749.0,5.843723773956299,content,spacciati
5623191.0,6.988666534423828,function,Così
5637303.0,8.058621406555176,content,decisero
5659794.0,2.3665168285369877,function,d'
5661558.0,6.229592800140381,content,andare
5676993.0,2.9308183193206787,function,dall'
5684931.0,4.3713226318359375,content,astrologo
5723739.0,5.108714580535889,function,e
5725503.0,5.332079887390137,content,confessargli
5761629.0,6.112260341644287,function,il
5770485.0,5.688104152679443,content,furto
5824728.0,7.894906997680664,function,Noi
5832666.0,8.504178047180176,function,siamo
5846778.0,7.587948799133301,content,povera
5864859.0,5.444313049316406,content,gente
5896611.0,6.396480083465576,function,gli
5902785.0,8.89651107788086,content,fecero
5935860.0,7.413968086242676,function,e
5937183.0,8.175191879272461,function,se
5946444.0,7.26345157623291,content,dite
5955934.0,6.3801703453063965,function,al
5963643.0,3.59210205078125,content,Re
5971140.0,5.250382423400879,function,quel
5983929.0,6.843218803405762,function,che
5988780.0,8.299421310424805,function,avete
6000246.0,6.00037145614624,content,scoperto
6036408.0,8.229955673217773,function,siamo
6051402.0,7.527038097381592,content,perduti
6123726.0,8.220757484436035,function,Io
6129900.0,7.250886917114258,function,non
6138279.0,6.971688270568848,function,vi
6143130.0,6.546217441558838,content,tradirò
6181938.0,6.830633163452148,function,però
6193845.0,4.95194673538208,function,voi
6207957.0,4.212733268737793,content,fate
6218541.0,7.860870838165283,function,quel
6226920.0,2.31904935836792,function,che
6233535.0,4.188872814178467,function,vi
6239660.0,6.764317512512207,content,dico
6282486.0,3.927671194076538,content,Prendete
6302772.0,3.644769191741944,function,l'
6304977.0,7.531104564666748,content,anello
6333642.0,5.448528289794922,function,e
6338052.0,8.371679306030273,content,fatelo
6352605.0,4.410518169403076,content,inghiottire
6378183.0,5.512474536895752,function,a
6381270.0,9.403668403625488,function,quel
6389649.0,5.842625617980957,content,tacchino
6410817.0,5.473902225494385,function,che
6416550.0,6.302473068237305,function,c'
6420960.0,1.61938738822937,content,è
6422283.0,8.070268630981445,function,laggiù
6434190.0,4.34725284576416,function,in
6439482.0,5.986235618591309,content,cortile
6477849.0,7.1454668045043945,function,Poi
6485787.0,8.019740104675293,content,lasciate
6506073.0,7.395963191986084,content,fare
6516657.0,6.446801662445068,function,a
6522390.0,7.483901023864746,function,me
6588981.0,7.211438179016113,function,Il
6595596.0,7.377008438110352,content,giorno
6608826.0,6.6246185302734375,function,dopo
6623820.0,1.7542108297348022,content,Gàmbara
6658905.0,7.151791572570801,function,si
6664833.0,8.990374565124512,content,presentò
6689088.0,5.391678333282471,function,al
6696144.0,4.878208160400391,content,Re
6728337.0,4.700845241546631,function,e
6734511.0,7.075438499450684,function,gli
6741126.0,5.374451637268066,content,disse
6755238.0,3.088498830795288,function,che
6760089.0,7.611674785614014,function,dopo
6782580.0,6.19361686706543,content,lunghi
6801543.0,6.461338996887207,content,studi
6837264.0,7.688179492950439,function,era
6845643.0,8.008567810058594,content,riuscito
6868954.0,2.0108096599578857,function,a
6870780.0,8.706594467163086,content,sapere
6895917.0,2.56270432472229,function,dov'
6902532.0,0.5057722330093384,function,era
6910452.0,3.775623321533203,function,l'
6912009.0,5.183553218841553,content,anello
6948396.0,7.3833394050598145,function,E
6955452.0,4.083741664886475,function,dov'
6962508.0,4.366113662719727,content,è
6989850.0,3.9859132766723633,function,L'
6992496.0,4.584783554077148,function,ha
6996906.0,4.883610725402832,content,inghiottito
7020062.0,6.856021881103516,function,un
7025130.0,5.205159664154053,content,tacchino
7091804.0,6.68308162689209,function,Fu
7096572.0,6.029036521911621,content,sventrato
7122150.0,5.921749591827393,function,il
7126119.0,4.502291202545166,content,tacchino
7164045.0,5.347645282745361,function,e
7165368.0,8.292243957519531,function,si
7175070.0,8.958686828613281,content,trovò
7186977.0,3.942002534866333,function,l'
7190505.0,5.086173057556152,content,anello
7249158.0,7.062776565551758,function,Il
7260183.0,4.53995943069458,content,Re
7290171.0,7.524151802062988,content,colmò
7310457.0,6.834572792053223,function,di
7316190.0,9.509599685668944,content,ricchezze
7337799.0,3.584912776947021,function,l'
7340004.0,3.595193386077881,content,astrologo
7380576.0,6.354624271392822,function,e
7383222.0,6.687401294708252,content,diede
7399098.0,5.719066619873047,function,un
7403067.0,8.903846740722656,content,pranzo
7425999.0,6.088156223297119,function,in
7432173.0,7.338521480560303,function,suo
7443639.0,3.237762451171875,content,onore
7511112.0,4.01344633102417,function,Tra
7515081.0,7.0449700355529785,function,le
7520373.0,7.966521739959717,function,tante
7534044.0,3.3601176738739014,content,pietanze
7574175.0,7.1310224533081055,function,fu
7580790.0,9.42031478881836,content,portato
7599753.0,5.978220939636231,function,in
7606809.0,7.566563606262207,content,tavola
7624413.0,5.480381011962891,function,un
7627095.0,8.644044876098633,content,piatto
7642971.0,6.157376289367676,function,di
7648704.0,5.322062969207764,content,gamberi
7691481.0,7.093640327453613,content,Bisogna
7705152.0,4.451074600219727,content,sapere
7721028.0,5.4855570793151855,function,che
7724137.0,7.754114627838135,function,in
7728084.0,7.117379188537598,function,quel
7736904.0,5.669056415557861,content,paese
7752780.0,7.23541784286499,function,era
7761600.0,8.377950668334961,function,la
7767333.0,9.26543426513672,content,prima
7779681.0,6.759944915771484,content,volta
7797762.0,3.885485172271729,function,che
7802172.0,7.457446098327637,function,se
7810551.0,8.08375072479248,function,ne
7815402.0,7.319859981536865,content,vedevano
7844508.0,6.196693420410156,content,regalo
7867298.0,3.30591893196106,function,d'
7869874.0,5.658103466033936,function,un
7874055.0,9.114500045776367,content,Re
7887664.0,2.7739288806915283,function,d'
7888749.0,6.130209445953369,content,altro
7901397.0,5.305781841278076,content,paese
7972980.0,7.674867630004883,function,Tu
7978131.0,8.832551956176758,function,che
7983864.0,8.226837158203125,,sei
7995771.0,4.33174467086792,content,astrologo
8049132.0,2.489264965057373,content,disse
8064567.0,5.57027530670166,function,il
8069418.0,2.762152910232544,content,Re
8078679.0,4.424697399139404,function,al
8084853.0,5.117534637451172,content,contadino
8143506.0,8.364054679870605,function,dovresti
8165556.0,7.6110100746154785,content,sapermi
8184960.0,8.444649696350098,content,dire
8196426.0,6.215016841888428,function,come
8206569.0,8.349533081054688,function,si
8214948.0,6.350279808044434,content,chiamano
8230824.0,7.350429058074951,function,questi
8247582.0,8.419797897338867,function,che
8251110.0,8.207290649414062,function,sono
8265222.0,8.73074722290039,function,qui
8271396.0,4.682806491851807,function,nel
8281539.0,4.857475280761719,content,piatto
8346807.0,6.646337509155273,function,Il
8352981.0,4.104716300964356,content,poveretto
8375913.0,7.689703941345215,function,di
8381646.0,9.529733657836914,content,bestie
8397081.0,7.614490985870361,function,così
8422659.0,9.594111442565918,function,non
8428392.0,7.267394542694092,function,ne
8433684.0,7.901989936828613,function,aveva
8446914.0,7.174681186676025,function,mai
8460144.0,5.092152118682861,content,viste
8508654.0,6.289617538452148,function,E
8516592.0,7.469864845275879,content,disse
8532909.0,5.494076728820801,function,tra
8539083.0,5.183104515075684,function,sé
8551872.0,6.655142784118652,function,a
8556282.0,8.940950393676758,content,mezza
8571717.0,4.990209579467773,content,voce
8614494.0,5.714882373809815,function,Ah
8627283.0,2.4696199893951416,content,Gàmbara
8655948.0,2.57244610786438,content,Gàmbara
8684172.0,6.611885070800781,function,Sei
8701371.0,7.750619888305664,content,finito
8716806.0,5.244970321655273,function,male
8763993.0,5.64787483215332,content,Bravo
8800155.0,5.396137714385986,content,disse
8817354.0,4.684962272644043,function,il
8822205.0,4.073153495788574,content,Re
8851752.0,7.642742156982422,function,Hai
8862843.0,4.277836799621582,content,indovinato
8902026.0,6.560757637023926,function,quello
8919225.0,4.355979442596436,function,è
8922312.0,5.856115341186523,function,il
8929147.0,5.606252670288086,content,nome
8957151.0,3.7250397205352783,content,gamberi
8994636.0,5.365868091583252,function,Sei
9007866.0,7.477362632751465,function,il
9009189.0,7.762186527252197,function,più
9014481.0,7.374891757965088,content,grande
9032562.0,5.901466369628906,content,astrologo
9062109.0,4.987071990966797,function,del
9069165.0,3.093502998352051,content,mondo
