BEGIN,entropy,type_of_words,word
3029670.0,3.909531593322754,function,controllandolo
3074652.0,7.9326324462890625,content,cominciò
3098466.0,2.061152458190918,function,a
3101994.0,8.41162395477295,content,prendere
3122280.0,5.075140476226807,content,nota
3142566.0,5.388876914978027,content,registrando
3178287.0,5.495894908905029,function,su
3190635.0,6.485675811767578,function,un
3191958.0,6.2934112548828125,content,modulo
3222828.0,6.21929931640625,content,nome
3251493.0,4.414690971374512,content,numero
3278835.0,6.388881206512451,content,data
3291183.0,2.6684865951538086,function,di
3296034.0,5.088205337524414,content,rilascio
3318084.0,5.732722759246826,function,eccetera
3379824.0,7.099438190460205,function,Ma
3385583.0,6.934739112854004,function,a
3386668.0,7.813425064086914,function,un
3391290.0,5.010566711425781,content,certo
3403638.0,1.1520006656646729,content,punto
3416427.0,6.347856521606445,function,si
3423924.0,5.258838653564453,content,fermò
3449502.0,4.55010986328125,content,aggiustandosi
3482577.0,6.437267303466797,function,gli
3486105.0,4.914566993713379,content,occhiali
3516534.0,8.726088523864746,function,e
3519180.0,4.2864508628845215,content,brontolò
3540348.0,5.927126884460449,function,qualche
3555783.0,6.755467891693115,content,parola
3616641.0,7.153656005859375,function,C'
3620169.0,2.245006561279297,content,è
3621492.0,6.317111015319824,function,qualcosa
3642660.0,4.363016605377197,function,che
3644424.0,7.349618911743164,function,non
3651921.0,6.454015731811523,content,va
3674853.0,6.85199785232544,content,disse
3688965.0,6.707371711730957,function,il
3693816.0,4.009393215179443,content,Bussi
3713220.0,3.7744154930114746,function,con
3718071.0,5.966659069061279,function,la
3724245.0,7.156015872955322,content,vaga
3733506.0,3.306056499481201,content,sensazione
3760407.0,2.770482063293457,function,di
3764817.0,8.173788070678711,function,essere
3777165.0,4.999533176422119,content,scambiato
3800538.0,5.018374919891357,function,per
3805830.0,6.588747501373291,function,un
3812445.0,5.601036548614502,content,gangster
3870216.0,7.391010284423828,function,Niente
3881241.0,7.7697954177856445,function,niente
3935528.0,6.03830099105835,content,fece
3944745.0,8.501870155334473,function,quello
3960621.0,1.1542305946350098,function,con
3969000.0,5.782748222351074,function,un
3972528.0,5.960635662078857,content,sorrisetto
3995019.0,4.115580081939697,content,ambiguo
4051467.0,6.46260929107666,function,Così
4064256.0,6.032934665679932,content,dicendo
4088511.0,7.9760661125183105,content,col
4095567.0,8.745489120483398,content,passaporto
4120263.0,6.156334400177002,function,in
4125555.0,3.198575496673584,content,mano
4144959.0,7.625148773193359,content,andò
,4.288031101226807,function,a
4157748.0,7.398635864257812,content,consultare
4190823.0,4.002092361450195,function,il
4197438.0,6.952871799468994,content,direttore
4226103.0,8.028943061828613,function,che
4230954.0,6.938198566436768,content,stava
4244184.0,8.380203247070312,function,in
4253886.0,7.465549468994141,content,fondo
,8.575115203857422,function,a
4270119.0,8.284043312072754,function,un
4278582.0,8.739007949829102,content,tavolo
4293135.0,5.978408336639404,function,più
4299750.0,5.350951671600342,content,grande
4353111.0,6.593481063842773,function,I
4356639.0,8.44493579864502,,due
4362813.0,6.948875427246094,content,confabularono
4412646.0,5.023423671722412,content,alzando
4429404.0,4.888432025909424,function,ogni
4439106.0,6.666228771209717,content,tanto
4451013.0,4.916991233825684,function,gli
4455423.0,1.8085951805114744,content,occhi
,4.271268844604492,function,a
4466007.0,7.39527702331543,content,esaminare
4488057.0,4.813315391540527,function,la
4495113.0,7.648617267608643,content,faccia
4507461.0,3.401759147644043,function,del
4514958.0,3.385902166366577,content,piazzista
4582431.0,6.729462623596191,function,Finalmente
4607568.0,4.137763977050781,function,l'
4609773.0,1.6392974853515625,content,impiegato
4633146.0,6.244525909423828,content,ritornò
4703265.0,7.461721420288086,function,è
4705911.0,7.791837215423584,function,la
4711203.0,8.589069366455078,content,prima
4723551.0,5.264928340911865,content,volta
4739427.0,7.279017448425293,content,chiese
4765446.0,7.616745471954346,function,che
4774266.0,6.864299774169922,function,lei
4782645.0,6.978798866271973,content,viene
,6.2067718505859375,function,a
4797639.0,7.989753723144531,function,questa
4813956.0,5.810024738311768,content,banca
4864909.0,6.531937599182129,function,Sì
4874814.0,8.389692306518555,function,la
4879224.0,7.086184501647949,content,prima
4890690.0,3.545588493347168,content,volta
4925965.0,7.234265327453613,function,Ma
4929057.0,7.285994529724121,function,forse
4944051.0,3.321478843688965,function,c'
4947579.0,1.403861165046692,content,è
4951107.0,3.0918333530426025,function,qualche
4963455.0,7.080283164978027,content,difficoltà
5022549.0,5.977517604827881,function,Niente
5039307.0,6.6845221519470215,function,niente
5075469.0,2.9849681854248047,content,ripeté
5092668.0,2.434364080429077,function,l'
5094873.0,1.2994470596313477,content,impiegato
5121774.0,2.647033214569092,content,rinnovando
5146178.0,5.229157447814941,function,il
5151321.0,2.8896138668060303,content,sorrisetto
5225986.0,5.446031093597412,function,Quindi
5239521.0,4.868127346038818,content,riempì
5263193.0,5.264694213867188,function,il
5266863.0,8.153881072998047,content,modulo
5287149.0,5.959871768951416,function,per
5292882.0,8.643143653869629,function,la
5298174.0,5.83315372467041,content,riscossione
5359473.0,8.599519729614258,function,lo
5366529.0,8.831582069396973,content,diede
5379759.0,5.842567920684815,function,da
5385051.0,5.891842842102051,content,firmare
5409747.0,8.270313262939453,content,riprese
5431356.0,5.160645484924316,function,il
5437089.0,6.676436424255371,content,modulo
5467518.0,8.547821998596191,content,aprì
5478102.0,3.8219761848449703,function,di
5482512.0,6.074886322021484,content,nuovo
5493978.0,4.272274494171143,function,il
5498829.0,5.323036193847656,content,passaporto
5536755.0,5.201411724090576,content,controllò
5563215.0,2.707192659378052,function,l'
5565420.0,7.764654636383057,content,uguaglianza
5593644.0,4.459488391876221,function,delle
5604228.0,6.024946212768555,content,firme
5666409.0,6.726378917694092,function,A
5670378.0,7.938529014587402,function,questo
5685813.0,4.534292221069336,content,punto
5717124.0,7.722621917724609,function,evidentemente
5773572.0,7.500718116760254,function,lo
5781510.0,9.410682678222656,content,prese
5796504.0,5.717156887054443,function,un
5801796.0,7.175604343414307,content,nuovo
5814585.0,4.693874359130859,content,dubbio
5880735.0,5.979935646057129,function,Per
5886027.0,8.484395027160645,function,la
5890878.0,7.419346809387207,content,seconda
5910723.0,0.338973194360733,content,volta
5923071.0,5.206382751464844,content,andò
,4.008904933929443,function,a
5940711.0,7.756012916564941,content,consultare
5972022.0,3.035063505172729,function,il
5975991.0,5.392638206481934,content,direttore
6044346.0,6.031737327575684,function,Dal
6054489.0,7.304604530334473,content,banco
6069483.0,8.56993293762207,function,il
6075657.0,3.863517284393311,content,Bussi
6109173.0,7.883082389831543,function,non
6117552.0,7.496328353881836,function,poteva
6130782.0,4.952657699584961,content,afferrare
6162975.0,5.199176788330078,function,le
6166062.0,5.217033863067627,content,parole
6215454.0,7.301403522491455,function,Per
6222069.0,8.170639038085938,,4000
6253380.0,0.1726756244897842,content,lire
6266610.0,6.816346168518066,function,quante
6282927.0,7.65392541885376,content,storie
6310269.0,6.881402492523193,content,pensava
6329673.0,6.27017068862915,function,intanto
6372891.0,7.085199356079102,function,E
6374214.0,7.023674011230469,function,se
6384357.0,7.198122978210449,function,fossero
6399792.0,6.726791858673096,function,state
6415227.0,6.472690105438232,,centomila
6486466.0,6.742754459381104,function,Quando
6496371.0,7.014770030975342,content,Dio
6505632.0,7.945103645324707,content,volle
6537825.0,4.313449382781982,function,l'
6540030.0,4.508939743041992,content,impiegato
6565167.0,7.284170627593994,content,tornò
6577956.0,5.575240135192871,function,al
6584571.0,5.717233657836914,content,banco
6640137.0,8.583769798278809,content,deluso
6663069.0,3.8000717163085938,function,si
6669684.0,8.444581031799316,function,sarebbe
6686001.0,8.46395492553711,content,detto
6714225.0,4.879428386688232,function,di
6719517.0,6.747946739196777,function,non
6726573.0,6.747502326965332,content,trovare
6742008.0,6.316729545593262,content,altri
6755679.0,7.476977348327637,content,motivi
6776406.0,3.5657877922058105,function,per
6781257.0,8.887484550476074,content,ampliare
6806394.0,3.280049085617065,function,le
6810804.0,4.978183269500732,function,sue
6820065.0,3.696575403213501,content,investigazioni
6900327.0,7.797993659973144,function,Ecco
6909147.0,5.900518894195557,content,fatto
6926346.0,8.612838745117188,function,si
6931638.0,3.742345809936523,content,accomodi
6947955.0,7.580912590026855,function,alla
6955452.0,6.9989333152771,content,cassa
7007049.0,8.352252960205078,function,E
7013664.0,8.907139778137207,content,col
7022043.0,8.067842483520508,content,passaporto
7054236.0,8.864030838012695,function,gli
7063056.0,8.411659240722656,content,diede
7074963.0,6.103496074676514,function,un
7082901.0,4.960247993469238,content,tagliando
7106274.0,4.909842014312744,content,numerato
7178598.0,7.906869411468506,function,Alla
7185213.0,6.230780601501465,content,cassa
7203294.0,8.635890007019043,function,quando
7215201.0,7.7956624031066895,function,fu
7221375.0,9.4942045211792,function,il
7226226.0,9.05163860321045,function,suo
7231518.0,7.479040145874023,content,turno
7247394.0,8.331079483032227,function,il
7251363.0,4.422184944152832,content,Bussi
7266357.0,5.726336479187012,content,consegnò
7287525.0,5.677497386932373,function,il
7293699.0,5.304725170135498,content,tagliando
7336917.0,6.83828067779541,function,Il
7341768.0,7.935041427612305,content,cassiere
7367346.0,8.540884971618652,content,uomo
7381017.0,6.398210525512695,content,grasso
7399098.0,4.780468463897705,function,e
7400862.0,6.8953070640563965,content,autorevole
7446285.0,5.679986953735352,content,palpeggiò
7469217.0,3.237307548522949,function,l'
7470981.0,8.292841911315918,content,assegno
7487298.0,5.008841037750244,function,attentamente
7542423.0,6.186155319213867,content,riscontrò
7570647.0,6.698106288909912,function,la
7575057.0,4.650192260742188,content,bolletta
7597107.0,5.2419281005859375,content,relativa
7627095.0,5.368667125701904,content,guardò
7642530.0,6.30583381652832,function,il
7649586.0,4.1977152824401855,content,Bussi
7673400.0,5.0157647132873535,function,e
7678692.0,8.189671516418457,function,poi
7684866.0,3.963109016418457,function,l'
7687071.0,4.8859453201293945,content,assegno
7705707.0,7.694910526275635,function,ancora
7752780.0,8.958484649658203,function,pure
7765569.0,8.544024467468262,function,lui
7773507.0,8.229193687438965,content,cercando
7795998.0,5.218665599822998,function,forse
7812756.0,5.157639503479004,function,una
7819371.0,7.013047695159912,content,misteriosa
7845390.0,7.886248111724853,content,somiglianza
7890372.0,4.175202369689941,function,fra
7897869.0,5.440583229064941,function,la
7903161.0,7.695484161376953,content,tratta
7920360.0,6.4694695472717285,content,bancaria
7957845.0,3.87315821647644,function,e
7959168.0,1.6566237211227417,function,l'
7964901.0,7.556913375854492,content,uomo
8012088.0,8.006352424621582,function,infine
8037666.0,7.248367786407471,content,perforò
8058834.0,6.436247825622559,function,il
8065449.0,4.66106653213501,content,foglietto
8096760.0,6.511050701141357,function,con
8105139.0,5.142688751220703,function,uno
8113518.0,6.70242977142334,content,speciale
8135127.0,9.429835319519045,content,timbro
8149913.0,6.15592098236084,function,a
8151885.0,6.939357757568359,content,spilli
8186283.0,8.931156158447266,function,lo
8191134.0,7.827536106109619,content,rimirò
8207010.0,6.349615573883057,function,di
8211861.0,7.871829986572266,content,nuovo
8230383.0,8.409027099609375,function,lo
8235234.0,6.493302822113037,content,depose
8251992.0,5.742923259735107,function,di
8258166.0,7.377200126647949,content,fianco
8272097.0,5.576817989349365,function,a
8273601.0,6.129802703857422,function,sé
8283744.0,4.6074299812316895,function,in
8287272.0,7.234459400177002,function,una
8294769.0,6.596983909606934,content,cassetta
8364888.0,6.237097263336182,function,Dopodiché
8408758.0,8.123636245727539,function,con
8416485.0,3.938443422317505,content,solennità
8443827.0,2.4440715312957764,content,sacerdotale
8509536.0,7.629153251647949,content,trasse
8525412.0,6.650881767272949,function,le
8531145.0,4.794790267944336,content,banconote
8572158.0,8.228361129760742,content,facendole
8595090.0,6.4937663078308105,content,schioccare
8619786.0,6.113800048828125,function,tra
8625960.0,4.845561027526856,function,le
8633457.0,7.03481388092041,content,dita
8655039.0,4.834736347198486,function,con
8661240.0,5.244072914123535,function,un
8667414.0,5.323810577392578,content,colpetto
8690787.0,5.221700668334961,content,caratteristico
8765757.0,6.904244422912598,,uno
8787807.0,5.881727695465088,,due
8806770.0,3.329185962677002,,tre
8827951.0,3.291684150695801,,quattro
8846019.0,3.944652318954468,content,fogli
8871597.0,5.825708389282227,function,da
8877330.0,6.174749851226807,,10.000
8905373.0,2.849036455154419,content,lire
8943674.0,7.304073333740234,function,E
8945839.0,7.812244415283203,function,li
8953623.0,8.902864456176758,content,passò
8969499.0,6.494321823120117,function,al
8973027.0,6.637815475463867,content,cliente
